baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CABYR	28.8435503418924	1.13802440334137	0.440873006466499	2.58129753160073	0.00984297093120609	0.0313015945344169
CACNB3	249.909680002164	0.800710507021087	0.190768444348491	4.19729012183151	2.70127795675499e-05	0.000188746963653179
CALM1	6869.39753422869	0.355200750832753	0.127151380987033	2.79352648846949	0.00521367588818914	0.0184410846529655
CALR	14359.3240533676	0.804138312009062	0.23939108335927	3.35909884664433	0.000781970915562595	0.00367819138807031
CALR3	114.344914004749	0.61044468686485	0.233665375475192	2.61247386620043	0.00898895644782857	0.0290627047605419
CALY	121.627151395204	1.96077270329398	0.612764815244351	3.19987808456673	0.00137485730353099	0.00595535138083959
CAMK4	645.921290443928	1.21400251905327	0.379518652524527	3.1987953977435	0.00138003071503739	0.00596872018625285
CAMTA2	738.41866346088	0.603042511266221	0.159681311780245	3.77653780860802	0.000159023429650117	0.000911969208507084
CAP1	10485.7063734697	0.353896400282512	0.146274773644855	2.41939461920993	0.0155463645534594	0.0453000327530787
CARD19	134.054548544518	1.36118383494964	0.359374417418875	3.78764811565061	0.000152080026615028	0.000877155697059802
CARD6	28.4226358164039	1.3586854944762	0.465099738652112	2.92127769930328	0.00348598952241472	0.0131264370731613
CARMIL2	1301.11558396805	1.43950282579839	0.178176140074813	8.07909984577042	6.52465902245911e-16	2.4023119555968e-14
CASC3	1942.90769268869	0.481945782674753	0.129911616077932	3.70979745479913	0.000207425125374903	0.00115240677785524
CASP7	257.527393719701	0.987846957703274	0.217788783112721	4.53580273320134	5.73847989303152e-06	4.72235985031553e-05
CATSPERD	6.44040224556676	2.59787933584102	1.08241026677736	2.40008748584364	0.0163911538517835	0.047344896628594
CATSPERG	145.588665626204	1.57279287925197	0.342980468163811	4.58566310691719	4.52547818226188e-06	3.79544768118615e-05
CATSPERZ	25.0248516488373	2.20336813323857	0.463186104095769	4.75698237437408	1.96508319583086e-06	1.78857119433002e-05
CBL	2269.70906344915	0.492508467347015	0.178634052552013	2.75708052474268	0.00583199875577051	0.0202672633733896
CBX4	644.764880427315	1.02413579843625	0.186756597474623	5.48379983510573	4.16285773393099e-08	5.32322316814947e-07
CCDC134	904.759917316772	1.24861423135323	0.177806157688212	7.02233402705162	2.18192126392853e-12	5.45767831229210e-11
CCDC167	319.991226538009	0.841325239331802	0.296417363217199	2.83831294563984	0.00453526929603298	0.0163841278607375
CCDC170	9.68581499680107	1.66384532616495	0.650421080513914	2.55810485854842	0.0105244351873905	0.0330331528093661
CCDC190	88.430941642381	0.657771300057154	0.272848027521942	2.41076069353024	0.0159192898724831	0.0462447114744944
CCDC28A	433.981158564211	0.488140343713399	0.167601011875765	2.91251429958689	0.00358531784383757	0.0134382558236334
CCDC43	362.970160519037	0.431348192164832	0.167310849319409	2.57812445468707	0.00993382128117038	0.0314985024144987
CCDC65	8.18785184915215	2.85366295858049	0.975953116765954	2.92397545492427	0.00345591996331127	0.0130390761159915
CCDC66	191.490709451828	0.569169816171899	0.212523492629497	2.67815011474595	0.00740300315844449	0.0246920940958348
CCDC69	547.59190073037	0.723055233097359	0.248404518853663	2.91079742202	0.00360507670766075	0.0134999169454472
CCL19	797.538954663708	2.89626663205193	0.353187410579852	8.20036769514785	2.39652867145601e-16	9.09828796070099e-15
CCL21	8713.03231617177	1.18913033505549	0.267564518499175	4.44427512932419	8.81886918768381e-06	6.95575074803279e-05
CCL22	100.211042423043	2.14591425175393	0.382130219602788	5.61566225771031	1.95810807866585e-08	2.66977800605965e-07
CCL24	3.83394588549671	3.87831928327895	1.31706620651697	2.94466539653714	0.00323304093548998	0.012350910407404
CCL26	13.6397383310491	7.08172589265968	1.24432981492506	5.69119682556684	1.26151986814219e-08	1.78408985325673e-07
CCN5	24.0408537383466	3.83315303706326	0.688873959187205	5.56437500059656	2.63093635210181e-08	3.4923789152531e-07
CCNC	441.068806173469	0.559532511915271	0.226264913115218	2.47290887575816	0.0134018310173367	0.0402408324569033
CCND2	1133.31759395999	1.26426292814948	0.249143989425178	5.07442676448418	3.8866588364071e-07	4.09116941227226e-06
CCNL1	870.460042756063	0.686198159815409	0.207906388936363	3.30051502181322	0.000965075470628544	0.00441192115071395
CCNL2	2678.52736514541	0.561742622691982	0.195018087866545	2.88046421148583	0.00397090031265961	0.0146551870688003
CCNT2	785.004871452649	0.846273198597527	0.252565185878964	3.3507119979833	0.000806040852446252	0.00377025484629126
CCR4	86.593203543889	1.64975758514683	0.342024500911492	4.82350703166072	1.41055791965268e-06	1.32552098456251e-05
CCR7	787.512945454243	1.30334762027498	0.299004300152836	4.35895945178307	1.30682321022981e-05	9.89617363633249e-05
CCR9	43.2697634144893	3.90225040133602	0.578726203702875	6.74282653242272	1.55334626802242e-11	3.4330359175802e-10
